id,number,title,state,author,created_at,updated_at,closed_at,labels,comments,reactions_total,html_url,summary
2467607500,9279,"Query Params not preserved on first script run after using the browser ""back"" button to back to a previous page.",open,Asaurus1,2024-08-15T08:04:48Z,2025-11-10T18:50:51Z,,"type:bug, status:confirmed, priority:P2, feature:query-params, feature:multipage-apps",5,2,https://github.com/streamlit/streamlit/issues/9279,Query parameters are not preserved in `st.query_params` on the first run after navigating back in the browser history. They only appear after an interaction triggers a second rerun. This is a bug in state synchronization on history change.
2467522590,9278,Memory leak when sending PIL.Image to st.image(),open,ardhanapw,2024-08-15T06:52:49Z,2025-03-26T17:56:59Z,,"type:bug, feature:st.image",12,4,https://github.com/streamlit/streamlit/issues/9278,"Continuously updating `st.image` with PIL images causes a memory leak, eventually crashing the app. Streamlit seems to be retaining references to old image data."
2464838444,9272,Support custom LaTeX delimiters,open,davidgilbertson,2024-08-14T03:50:37Z,2025-11-05T23:15:50Z,,"type:enhancement, good first issue, feature:markdown, feature:st.latex, feature:st.chat_message",5,11,https://github.com/streamlit/streamlit/issues/9272,`st.write_stream` and `st.markdown` do not support OpenAI's LaTeX delimiters (`\(...\)`). Users want to define custom LaTeX delimiters or have built-in support for common formats to ensure math renders correctly from LLM responses.
2464787061,9271,auto-select next available port,open,fredzannarbor,2024-08-14T02:56:07Z,2025-03-26T18:33:47Z,,"type:enhancement, feature:cli",8,3,https://github.com/streamlit/streamlit/issues/9271,"The user requests a flag (e.g., `take_next_available_port=True`) to automatically select an open port if the default 8501 is occupied. This would simplify running multiple apps or dealing with port conflicts."
2460369963,9253,allow st.dataframe single-row selection to force a selection (per radio button behaviour),open,nickgreengithub,2024-08-12T08:35:53Z,2025-03-26T18:33:49Z,,"type:enhancement, feature:st.dataframe",2,24,https://github.com/streamlit/streamlit/issues/9253,"`st.dataframe` single-row selection allows deselecting the row. Users want a mode that forces exactly one row to be selected at all times, similar to a radio button group, to ensure a valid state for downstream elements."
2459690108,9252,Decorators not being printed in `st.echo()`,open,SiddhantSadangi,2024-08-11T17:37:13Z,2025-09-25T13:45:52Z,,"type:bug, status:confirmed, priority:P3, feature:st.echo",3,2,https://github.com/streamlit/streamlit/issues/9252,`st.echo()` fails to print decorators if they are the first line inside the block. Adding a line before the decorator fixes it. This is a parsing bug in `st.echo`.
2459579975,9251,Add `hide_index` to `st.table`,open,stoneone1,2024-08-11T12:47:10Z,2025-11-13T18:17:08Z,,"type:enhancement, good first issue, feature:st.table",7,14,https://github.com/streamlit/streamlit/issues/9251,"Users request a `hide_index` parameter for `st.table`, similar to `st.dataframe`. Currently, static tables always show the index, which can be visually cluttered."
2456632209,9243,Popover and dialog first widget is always active,open,arnaudmiribel,2024-08-08T21:13:15Z,2025-06-30T15:40:50Z,,"type:enhancement, feature:st.popover, feature:st.dialog",12,8,https://github.com/streamlit/streamlit/issues/9243,The first widget inside an `st.popover` or `st.dialog` appears active/focused by default. It should remain neutral until the user interacts with it.
2456261620,9242,st.fragment incompatible with streamlit.testing.v1.AppTest,open,Arthurhussey,2024-08-08T17:06:12Z,2025-03-26T18:33:54Z,,"type:enhancement, feature:app-testing",4,5,https://github.com/streamlit/streamlit/issues/9242,"`st.fragment` decorated functions are not compatible with `AppTest`. They return `None` or don't execute in the test environment, making it impossible to unit test fragmented apps."
2455869230,9239,Old AI response duplicating (faded),open,chrissimmerman,2024-08-08T13:50:23Z,2025-10-30T16:32:28Z,,"type:bug, status:confirmed, priority:P3, feature:st.spinner, feature:st.chat_message, area:execution-model",12,6,https://github.com/streamlit/streamlit/issues/9239,"In a LangChain chat app, the previous AI response appears duplicated and faded when a new user message is submitted. This visual glitch persists until the new response generation starts."
2451019562,9221,Add alert when paste text bigger then max_chars into st.text_area ,open,rajanant,2024-08-06T14:21:34Z,2025-03-26T18:33:57Z,,"type:enhancement, feature:st.text_area",2,5,https://github.com/streamlit/streamlit/issues/9221,"When a user pastes text exceeding `max_chars` in `st.text_area`, nothing happens, which is confusing. The user requests a visual alert or popup to indicate that the input was truncated or rejected."
2450311038,9218,file_uploader with large file results in server getting killed,open,MitchellWeg,2024-08-06T08:47:42Z,2025-08-01T13:29:55Z,,"type:enhancement, feature:st.file_uploader",16,20,https://github.com/streamlit/streamlit/issues/9218,"Uploading very large files (e.g., 3.5GB) via `st.file_uploader` kills the server due to excessive memory usage. Streamlit attempts to load the file into RAM. The request is to support streaming uploads to disk to handle large files."
2448614835,9213,Possible to stop cell from scrolling when double clicked on dataframe,open,elsuenog,2024-08-05T13:50:17Z,2025-03-26T18:34:00Z,,"type:enhancement, feature:st.dataframe, feature:st.data_editor",1,7,https://github.com/streamlit/streamlit/issues/9213,"Double-clicking a cell in `st.dataframe` focuses it, but scrolling the table causes the focused cell to scroll along with the view, which is confusing. Users want to disable this specific interaction or improved focus behavior."
2445218861,9204,Using unittest.mock.patch on any function defined in an app that uses st.dialog raises StreamlitAPIException,open,ThomasNickerson,2024-08-02T15:26:53Z,2025-03-26T17:57:04Z,,"type:bug, status:confirmed, priority:P3, feature:app-testing",3,1,https://github.com/streamlit/streamlit/issues/9204,Using `unittest.mock.patch` on a function in a Streamlit app causes a `StreamlitAPIException` if `st.dialog` is also used in the app. This conflict complicates testing dialog-heavy apps.
2443773340,9201,Allow fixed or full-screen window containers,open,ldmtwo,2024-08-02T01:12:57Z,2025-03-26T18:34:08Z,,"type:enhancement, area:layout",2,9,https://github.com/streamlit/streamlit/issues/9201,"Users request full-screen or fixed-position containers to build desktop-like layouts (e.g., split panes, toolbars, fixed maps). Currently, layout options are too constrained for these ""app-like"" designs."
2441812169,9193,Adding Stage Indicators to the Progress Bar,open,nayeonxkim,2024-08-01T08:26:03Z,2025-03-26T18:34:10Z,,"type:enhancement, feature:st.progress, type:possible-component, area:elements",3,5,https://github.com/streamlit/streamlit/issues/9193,"Users want to add stage indicators (text/labels) to `st.progress` to show what step is currently executing (e.g., ""Loading data"", ""Processing""). This provides better feedback than just a percentage."
2439966476,9185,Temp shareable URL,open,Clement-Lelievre,2024-07-31T12:42:15Z,2025-04-16T13:04:39Z,,"type:enhancement, area:deployment",4,4,https://github.com/streamlit/streamlit/issues/9185,"Users want a way to generate a temporary shareable URL for a locally running app (tunneling), similar to Gradio. This facilitates quick sharing and testing with others without full deployment."
2439845786,9184,Slider with floats do not use the step parameter based on min_value when step can be casted to int (e.g. 1.0),open,Djkmarco,2024-07-31T11:44:32Z,2025-03-26T17:57:09Z,,"type:bug, status:confirmed, priority:P3, feature:st.slider, upstream",4,2,https://github.com/streamlit/streamlit/issues/9184,"`st.slider` with float values behaves incorrectly when `step` is an integer (e.g., 1.0). It steps relative to 0 instead of `min_value`, making some values unreachable."
2435641461,9161,Disallow linking to page that contains `st.navigation`,open,Sairam90,2024-07-29T14:51:41Z,2025-03-26T18:34:14Z,,"type:enhancement, feature:multipage-apps, feature:st.navigation",8,5,https://github.com/streamlit/streamlit/issues/9161,Linking to a page that contains `st.navigation` causes multiple runs and a `MaxRecursionError`. The router logic gets stuck in a loop. Streamlit should prevent or handle this recursive navigation setup.
2435173063,9160,Allow configuring HTTP Security Headers,open,dcoe-jkpaper,2024-07-29T11:31:50Z,2025-03-26T18:34:15Z,,"type:enhancement, area:security, feature:config",4,21,https://github.com/streamlit/streamlit/issues/9160,"Users want to configure HTTP security headers (HSTS, CSP, X-Frame-Options) and remove the ""TornadoServer"" banner to improve security. These should be configurable in `config.toml`."
2434913230,9159,Add support for instrumentation and observability,open,shikanime,2024-07-29T09:28:02Z,2025-03-26T18:34:17Z,,"type:enhancement, area:deployment, area:utilities",2,12,https://github.com/streamlit/streamlit/issues/9159,"The user proposes adding OpenTelemetry support to Streamlit for observability. This would allow tracking performance metrics, request latency, and tracing across components for better troubleshooting."
2432899822,9152,Session Disconnecting when using Chromadb and similarity_search_with_relevance_scores,open,kamgreenwald,2024-07-26T20:05:01Z,2025-03-26T17:57:10Z,,"type:bug, area:dependencies, priority:P4, status:unlikely",4,5,https://github.com/streamlit/streamlit/issues/9152,"Using ChromaDB's similarity search within Streamlit causes the session to disconnect immediately without an error message. This suggests a lower-level crash or conflict, possibly related to threading or dependencies."
2431690724,9148,Allow using a different package manager than `poetry` if `pyproject.toml` exists,open,jjangga0214,2024-07-26T08:18:32Z,2025-03-26T18:34:19Z,,"type:enhancement, feature:community-cloud",1,4,https://github.com/streamlit/streamlit/issues/9148,Streamlit Cloud forces `poetry` if `pyproject.toml` is present. Users who use `pdm` (which also uses `pyproject.toml`) want to be able to specify their package manager instead of having it auto-detected incorrectly.
2428531493,9139,cache working when migrating from one test to another,open,plabautvix,2024-07-24T21:48:26Z,2025-03-26T18:34:20Z,,"type:enhancement, feature:app-testing",7,6,https://github.com/streamlit/streamlit/issues/9139,"Caching behavior is inconsistent when running multiple tests via `AppTest`. A cached function returns the result from a previous test run, leaking state between tests. Tests should be isolated."
2426174660,9135,streamlit header feature request for central aligned methods,open,githubofkrishnadhas,2024-07-23T21:38:53Z,2025-03-26T18:34:24Z,,"type:enhancement, feature:st.header",1,2,https://github.com/streamlit/streamlit/issues/9135,"Users want a central alignment option for `st.header` and its divider. Currently, dividers are fixed, and centered headers look unbalanced if the divider doesn't adjust."
2424739353,9128,"AppTest: removing input fields on rerun may lead to ""We'll never get here"" condition in session_state",open,pwbetteridge,2024-07-23T09:40:01Z,2025-03-26T17:57:14Z,,"type:bug, status:confirmed, priority:P3, feature:app-testing",3,5,https://github.com/streamlit/streamlit/issues/9128,"In `AppTest`, removing input fields during a rerun (e.g., via conditional logic) causes a `KeyError` in session state, hitting a ""We'll never get here"" code path. The testing framework needs to handle dynamic widget removal correctly."
2422720904,9123,st.json select fields to auto collapse,open,kim-borgen,2024-07-22T12:12:12Z,2025-03-26T18:34:25Z,,"type:enhancement, feature:st.json",2,3,https://github.com/streamlit/streamlit/issues/9123,`st.json` expands or collapses all nodes by default. Users want to specify a list of fields to auto-collapse (or expand) to focus on the most relevant data in large JSON objects.
2422473789,9122,Allow display_text of LinkColumn to use value of another column,open,NielsRogge,2024-07-22T10:05:42Z,2025-03-26T18:34:27Z,,"type:enhancement, feature:st.column_config",5,33,https://github.com/streamlit/streamlit/issues/9122,"Users want `LinkColumn` to display text from a *different* column instead of the URL itself. This allows creating clean links where the clickable text is meaningful (e.g., a title) but the link target is data-driven."
2419741036,9116,Behavior of `st.query_params` a step backward from experimental versions,open,alexscott-ff,2024-07-19T19:56:50Z,2025-03-26T18:34:28Z,,"type:enhancement, feature:query-params",2,3,https://github.com/streamlit/streamlit/issues/9116,The `st.query_params` API changes made handling multiple values for the same key more difficult. The user finds the dictionary-like behavior (returning only the last value) confusing and requests a method to easily get all values.
2418506944,9106,dataframe and table does not show changed header text of styled dataframes,open,hoegge,2024-07-19T09:48:11Z,2025-03-26T18:34:31Z,,"type:enhancement, feature:st.dataframe, feature:st.table, feature:st.data_editor",2,6,https://github.com/streamlit/streamlit/issues/9106,`st.dataframe` does not respect header renames applied via Pandas `Styler.format_index`. The original column names are shown instead. The component should display the styled header names.
2414777713,9098,Display SVGs with `st.image` without needing to set a `width` value,open,emerzon,2024-07-17T23:02:24Z,2025-11-07T23:00:10Z,,"type:enhancement, good first issue, feature:st.image",8,2,https://github.com/streamlit/streamlit/issues/9098,Some SVG files fail to display in `st.image` unless a `width` is explicitly set. Streamlit should handle SVG dimensions robustly without requiring manual width specification.
2414366772,9095,Support skin tones in emojis (update remark-emoji/node-emoji dependency),open,sfc-gh-dmatthews,2024-07-17T19:13:48Z,2025-09-18T19:51:34Z,,"type:enhancement, feature:markdown, area:dependencies",1,2,https://github.com/streamlit/streamlit/issues/9095,"The `node-emoji` dependency is outdated, missing support for skin tone emojis. Updating it would allow users to use diverse emojis in shortcodes (e.g., `:wave::skin-tone-2:`)."
2412105955,9091,use_container_width=True not working for Altair facet charts,open,foldager,2024-07-16T21:54:27Z,2025-09-25T13:46:44Z,,"type:bug, status:confirmed, priority:P3, feature:st.altair_chart, feature:st.vega_lite_chart, upstream",2,13,https://github.com/streamlit/streamlit/issues/9091,`use_container_width=True` does not work correctly for Altair facet charts; they do not expand to fill the container. This layout issue makes faceted charts look small or misaligned.
2411891139,9090,Enhanced JavaScript File Serving in Streamlit,open,mixxen,2024-07-16T19:23:41Z,2025-03-26T18:34:36Z,,"type:enhancement, feature:config, area:server",1,13,https://github.com/streamlit/streamlit/issues/9090,Streamlit serves JavaScript files with `text/plain` MIME type by default. Users request the correct `application/javascript` type to support WebGL and other JS-heavy integrations without needing a proxy.
2409057665,9084,More style options on st.page_link(),open,davinishi,2024-07-15T15:42:41Z,2025-08-11T02:55:53Z,,"type:enhancement, area:styling, feature:st.page_link",2,26,https://github.com/streamlit/streamlit/issues/9084,"`st.page_link` lacks styling options. Users want to customize background color, text size, and other CSS properties to make navigation buttons look like proper UI elements. "
2407761796,9082,widget cannot get default value from session state if it is placed in conditional statement,open,liunux4odoo,2024-07-15T02:50:21Z,2025-03-26T17:57:17Z,,"type:bug, area:widgets, status:confirmed, priority:P3, feature:st.session_state",2,1,https://github.com/streamlit/streamlit/issues/9082,"A widget inside a conditional block fails to pick up its default value from `st.session_state` if the condition toggles. The value remains in session state, but the widget doesn't reflect it upon reappearing."
2407537098,9081,Allow multiple time-series for chart dataframe columns,open,lucasrodes,2024-07-14T18:03:09Z,2025-03-26T18:34:40Z,,"type:enhancement, feature:st.dataframe, feature:st.column_config",1,4,https://github.com/streamlit/streamlit/issues/9081,"Users want to display multiple time-series lines within a single `LineChartColumn` cell in `st.dataframe`. This enables comparing two trends (e.g., current vs. previous) in a compact tabular view."
2404575705,9076,Need to know current page url in the entry python file.,open,ChuanqiTan,2024-07-12T03:29:00Z,2025-03-26T18:34:42Z,,"type:enhancement, feature:multipage-apps, feature:st.context",1,11,https://github.com/streamlit/streamlit/issues/9076,"Users need access to the current page URL in the main entry file (`app.py`) to implement global authentication logic (e.g., redirecting to login if not on the login page). A `st.get_current_url()` or similar context is requested."
2398599071,9058,Change page title and favicon in the initial HTML,open,yguedidi,2024-07-09T15:59:20Z,2025-03-26T18:34:46Z,,"type:enhancement, feature:st.set_page_config",1,8,https://github.com/streamlit/streamlit/issues/9058,"Users want to configure the initial HTML page title and favicon (meta tags) for better link previews when sharing the app. Currently, these are set via JS, which crawlers often miss."
2396710797,9055,Interactive `st.altair_chart` with `st.dataframe` on page causes application to jump,open,broughtonjp,2024-07-08T22:56:57Z,2025-03-26T17:57:19Z,,"type:bug, status:confirmed, priority:P3, feature:st.altair_chart",2,2,https://github.com/streamlit/streamlit/issues/9055,Interacting with an `st.altair_chart` causes the page scroll position to jump if an `st.dataframe` is also present. This focus jumping is disruptive to the user experience.
2395107431,9052,Rerun upon events dispatched by third-party libraries,open,whitphx,2024-07-08T09:20:09Z,2025-03-26T18:34:47Z,,"type:enhancement, area:events",1,11,https://github.com/streamlit/streamlit/issues/9052,"Users request a way to trigger Streamlit reruns based on external events (e.g., Firestore updates) without polling. A `useSyncExternalStore`-like mechanism is proposed to handle third-party event sources."
2389655074,9034,Tailwindcss Support,open,seekerquest,2024-07-03T23:29:22Z,2025-03-26T18:34:51Z,,"type:enhancement, area:styling",2,16,https://github.com/streamlit/streamlit/issues/9034,"Users request native support for Tailwind CSS classes in Streamlit components (e.g., `st.container(classes=""p-4 flex"")`). This would simplify styling without writing custom CSS blocks."
2389232825,9031,"Current recommended way to deal with restarted Streamlit sessions, for both recovering the session state and continuing calculations",open,andrew-weisman,2024-07-03T18:42:30Z,2025-06-15T11:00:51Z,,"type:enhancement, feature:st.session_state",8,11,https://github.com/streamlit/streamlit/issues/9031,Users on platforms like Palantir Foundry experience random session restarts. They request best practices or features to continuously persist session state and long-running jobs to recover seamlessly from these restarts.
2388516290,9025,Allow links to external web pages in the new navigation sidebar,open,mahotd,2024-07-03T12:34:25Z,2025-11-06T07:23:12Z,,"type:enhancement, good first issue, feature:multipage-apps, feature:st.navigation",4,17,https://github.com/streamlit/streamlit/issues/9025,"The new `st.navigation` does not support external links in the sidebar menu. Users want to mix internal page links with external URLs (e.g., documentation, homepage) in the main navigation structure."
2386952310,9016,Cannot Use kwargs Only  in Snowflake Connection ,open,kyleburke-meq,2024-07-02T19:08:31Z,2025-03-27T10:28:58Z,,"type:enhancement, feature:connections",5,6,https://github.com/streamlit/streamlit/issues/9016,Attempting to pass environment variables as kwargs to `st.connection` for Snowflake fails with an error because the connector expects a 'default' connection name in `secrets.toml` even when explicit credentials are provided. Users want to be able to initialize a Snowflake connection purely via kwargs without relying on a secrets file.
2384459253,9009,st.switch_page does not function (throws error) within a try/except block,open,Spudmeist3r,2024-07-01T18:17:08Z,2025-03-26T18:34:59Z,,"type:enhancement, feature:st.rerun, feature:st.switch_page",4,4,https://github.com/streamlit/streamlit/issues/9009,"`st.switch_page` raises an error when called inside a `try/except` block, claiming the page doesn't exist, whereas it works fine outside the block. This behavior is inconsistent and prevents error handling patterns that involve navigation."
2383522435,9003,AppTest - add support for st.image and st.download_button,open,mpalmer23,2024-07-01T10:58:24Z,2025-03-26T18:35:01Z,,"type:enhancement, feature:app-testing",4,15,https://github.com/streamlit/streamlit/issues/9003,Request to add support for `st.image` and `st.download_button` in `AppTest`. This would allow developers to write automated tests verifying the presence and properties of images and download buttons in their apps.
2382180403,9001,Returning data from plot interactions doesn't work with Plotly Treemaps,open,shkarlsson,2024-06-30T09:56:17Z,2025-11-08T00:55:30Z,,"type:enhancement, good first issue, feature:st.plotly_chart, area:events",7,24,https://github.com/streamlit/streamlit/issues/9001,Plotly Treemaps do not return selection events (`on_select`) despite user interactions like clicking. The returned event dictionary remains empty. This limits interactivity for treemap visualizations compared to other chart types.
2381310063,9000,vega_lite_chart does not return a catchable Exception when the specs does not conform with Vega-Lite,open,georgetakla,2024-06-28T23:21:53Z,2025-03-26T18:35:04Z,,"type:enhancement, feature:st.vega_lite_chart",4,5,https://github.com/streamlit/streamlit/issues/9000,"`st.vega_lite_chart` renders an uncatchable frontend error box when passed an invalid Vega-Lite spec, instead of raising a Python exception. Users want to be able to catch these errors in Python to handle invalid specs gracefully."
2381138138,8999,"Ability to embed metadata for SEO indexing with Google Search Console, Analytics or Tag Manager trackers",open,AlisterBaroi,2024-06-28T20:28:06Z,2025-03-26T18:35:06Z,,"type:enhancement, area:utilities",1,15,https://github.com/streamlit/streamlit/issues/8999,"Request for a method (e.g., `st.metadata`) to inject SEO and tracking metadata (Google Analytics, Search Console tags) into the app header. This is crucial for public apps needing search indexing and analytics."
2379075817,8991,Add a user entrypoint executed on startup before page loding,open,Kamilcuk,2024-06-27T20:53:21Z,2025-05-01T03:50:28Z,,"type:enhancement, area:server",5,21,https://github.com/streamlit/streamlit/issues/8991,"Users request a way to define a startup entrypoint script or function in `config.toml` that runs before the Streamlit server starts. This would allow setting up background threads, custom logging, or patching server internals."
2371091125,8971,Support nested url paths for Multipage Apps,open,zebernst,2024-06-24T21:05:58Z,2025-03-26T18:35:09Z,,"type:enhancement, feature:multipage-apps, feature:st.navigation",7,24,https://github.com/streamlit/streamlit/issues/8971,"Writing a DataFrame to a page loaded via `st.navigation` with a nested URL path fails with a frontend error (SyntaxError in chunk.js). This works on the main page but breaks on nested pages, suggesting a path resolution or resource loading bug."
2370707427,8969,Endpoint to get number of app views,open,SiddhantSadangi,2024-06-24T17:03:26Z,2025-03-26T18:35:12Z,,"type:enhancement, feature:community-cloud",1,8,https://github.com/streamlit/streamlit/issues/8969,Request for a view counter badge endpoint for apps hosted on Streamlit Community Cloud. This would allow developers to display app popularity statistics (views) in their READMEs or docs.
2369890318,8967,Add Support for Streamlit Configuration in pyproject.toml,open,Legendary256,2024-06-24T10:42:04Z,2025-03-26T18:35:14Z,,"type:enhancement, feature:config",1,18,https://github.com/streamlit/streamlit/issues/8967,Request to support Streamlit configuration via `pyproject.toml` (under `[tool.streamlit]`) instead of requiring a separate `.streamlit/config.toml`. This aligns with modern Python project configuration standards.
2369695976,8965,"""ImportError: cannot import name 'runtime_version' from 'google.protobuf'"" when developing on MacOS",open,whitphx,2024-06-24T09:19:26Z,2025-03-27T12:48:55Z,,"type:docs, area:contribution",3,21,https://github.com/streamlit/streamlit/issues/8965,Documentation issue: Developing Streamlit on macOS can fail with an `ImportError` related to `google.protobuf` versions. The workaround involves reinstalling protobuf via Homebrew. The contribution guide needs updating to address this environment conflict.
2367828320,8962,Custom theme stays active if `config.toml` is deleted,open,jrieke,2024-06-22T13:37:00Z,2025-03-26T18:35:16Z,,"type:enhancement, feature:theming",6,1,https://github.com/streamlit/streamlit/issues/8962,Deleting `config.toml` does not revert the app's theme to default if a custom theme was previously active. The theme persists in the browser's local storage. Users expect the app appearance to reflect the current (or missing) config file.
2364710550,8949,Sort by column value for timedelta uses string representation rather than underlying value,open,ptrba,2024-06-20T15:19:31Z,2025-06-12T15:04:48Z,,"type:bug, feature:st.dataframe, status:confirmed, priority:P3, upstream",3,15,https://github.com/streamlit/streamlit/issues/8949,"Sorting a DataFrame column containing `timedelta` objects sorts by their string representation rather than the underlying time value. This leads to incorrect sorting (e.g., ""14 days"" < ""2 hours""). Sorting should respect the actual timedelta values."
2360745702,8934,"st.popover with many rows deploys above the ""button"" when there are many items [based on the screen size]",open,mhollander,2024-06-18T21:25:07Z,2025-03-26T17:57:22Z,,"type:bug, status:confirmed, priority:P3, feature:st.popover",2,6,https://github.com/streamlit/streamlit/issues/8934,"When `st.popover` contains many items, it sometimes renders *above* the button on smaller screens or zooms, which is unexpected. Users expect consistent positioning (below or auto-adjusted) with scrollbars if needed."
2360508458,8933,Chart Selection not working on all plotly charts (e.g. Sankey; +heatmap/imshow),open,smomen,2024-06-18T19:02:36Z,2025-03-26T17:57:24Z,,"type:bug, status:confirmed, priority:P3, feature:st.plotly_chart, area:events",2,7,https://github.com/streamlit/streamlit/issues/8933,"Chart selection (`on_select`) does not work for Plotly Sankey diagrams, Heatmaps, or Imshow plots. Interactions do not trigger reruns or return selection data. Users want consistent selection support across all Plotly chart types."
2357288417,8914,Streamlit messing up with selection indicies in st.plotly_chart,open,Ibrokhimsadikov,2024-06-17T12:58:02Z,2025-03-26T18:35:23Z,,"type:enhancement, feature:st.plotly_chart",7,8,https://github.com/streamlit/streamlit/issues/8914,Selection indices returned by `st.plotly_chart` are incorrect or messed up when using lasso/box select on a scatter plot. This prevents accurate identification of selected data points for downstream processing.
2356570989,8913,Integrated with VTable,open,fangsmile,2024-06-17T07:14:43Z,2025-06-15T10:50:06Z,,"type:enhancement, type:possible-component, area:elements",1,2,https://github.com/streamlit/streamlit/issues/8913,"Request to integrate VTable, a high-performance visualization table library, into Streamlit. This would offer an alternative to the current dataframe component with potentially better performance for large datasets."
2355230487,8910,Let large Plotly charts extend beyond the container width,open,Ethan-Loo,2024-06-15T20:43:00Z,2025-03-26T18:35:26Z,,"type:enhancement, feature:st.plotly_chart",4,7,https://github.com/streamlit/streamlit/issues/8910,Plotly charts with fixed dimensions defined in `update_layout` are resizing incorrectly in Streamlit versions >1.33.0. Users want the option to strictly respect the figure's layout dimensions without Streamlit overriding them.
2355044766,8909,Can not install milvus SDK,open,mrpoponep,2024-06-15T17:14:45Z,2025-03-30T13:30:49Z,,"type:enhancement, feature:community-cloud",3,1,https://github.com/streamlit/streamlit/issues/8909,Deploying an app using the Milvus SDK on Community Cloud fails during the build process (stuck on building `grpcio-tools`). This seems to be a dependency installation issue specific to the Cloud environment.
2353585366,8905,Leave site? Changes you made may not be saved.,open,marcotielen,2024-06-14T15:11:56Z,2025-03-26T18:35:31Z,,"type:enhancement, feature:state",2,18,https://github.com/streamlit/streamlit/issues/8905,"Request for an option to enable the ""Leave site?"" browser confirmation dialog (`beforeunload` event). This prevents users from accidentally closing the tab and losing unsaved state, which is critical for data entry apps."
2352884372,8901,Reconnect to existing sessions instead of creating new upon unclean websocket close.,open,vjr,2024-06-14T08:55:11Z,2025-08-07T11:37:33Z,,"type:bug, status:confirmed, priority:P3, area:server",13,18,https://github.com/streamlit/streamlit/issues/8901,"Unclean WebSocket closures (e.g., flaky network) cause Streamlit to start a new session instead of reconnecting to the existing one. Users want session restoration to preserve state after temporary disconnections."
2349161719,8888,Allow multiple value paste to st.multiselect,open,cshuphys,2024-06-12T16:12:26Z,2025-03-26T18:35:34Z,,"type:enhancement, feature:st.multiselect",3,17,https://github.com/streamlit/streamlit/issues/8888,"Users want to paste a delimited string (e.g., ""A, B, C"") into `st.multiselect` to automatically select multiple options at once. Currently, options must be selected individually, which is tedious for bulk entry."
2347879377,8882,Unable to persist camera view in 3d plotly charts,open,lucasimi,2024-06-12T06:01:31Z,2025-05-09T12:09:38Z,,"type:bug, status:confirmed, priority:P3, feature:st.plotly_chart",3,14,https://github.com/streamlit/streamlit/issues/8882,"Interacting with a 3D Plotly chart resets the camera view to default in recent Streamlit versions, ignoring `uirevision`. Users expect the camera angle to persist across reruns/updates for continuity."
2347644039,8880,Able to configure a set of available dates for date_input,open,daviddwlee84,2024-06-12T02:07:05Z,2025-03-26T18:35:35Z,,"type:enhancement, feature:st.date_input",3,2,https://github.com/streamlit/streamlit/issues/8880,"Request to restrict `st.date_input` to a specific set of allowed dates (allowlist), rather than just a min/max range. This is useful for scheduling apps where only specific days are available."
2343974589,8863,Gray in st.markdown is different from st.caption,open,arnaudmiribel,2024-06-10T13:46:40Z,2025-03-26T18:35:37Z,,"type:enhancement, feature:markdown, area:styling",5,1,https://github.com/streamlit/streamlit/issues/8863,"The gray color used in `st.markdown("":gray[...]"")` does not match the default gray of `st.caption`. Users request consistent color definitions across Markdown and standard text elements for visual uniformity."
2343962560,8862,"Add ""black"" to supported Markdown colors, mostly for st.caption",open,arnaudmiribel,2024-06-10T13:41:54Z,2025-05-30T14:48:16Z,,"type:enhancement, feature:markdown",3,5,https://github.com/streamlit/streamlit/issues/8862,"Request to add `:black[...]` as a supported color in Markdown. This allows users to style text (like captions) to match standard widget labels, offering more design flexibility."
2343772183,8861,Use multindex from dataframe in charts,open,PiotrDerewonko,2024-06-10T12:21:47Z,2025-03-26T18:35:40Z,,"type:enhancement, feature:builtin-charts",1,4,https://github.com/streamlit/streamlit/issues/8861,"Request for native support of MultiIndex DataFrames in built-in charts (`st.bar_chart`, etc.). Currently, users must flatten or reset indexes to visualize hierarchical data."
2343292872,8859,Code editor component (`st.code_editor`),open,B4PT0R,2024-06-10T08:49:07Z,2025-03-26T18:35:43Z,,"type:enhancement, area:events, feature:st.code",2,9,https://github.com/streamlit/streamlit/issues/8859,"Request for a native `st.code_editor` widget. While `st.code` displays code, users need a robust editor with syntax highlighting and editing capabilities for advanced use cases like SQL queries or Python scripting."
2341438257,8851,Preserve row selections when sorting `st.dataframe` on the frontend,open,sfc-gh-dmatthews,2024-06-08T04:05:53Z,2025-03-26T18:35:44Z,,"type:enhancement, feature:st.dataframe",3,13,https://github.com/streamlit/streamlit/issues/8851,Sorting `st.dataframe` on the frontend clears the current row selection. Users expect selections to persist across sorting operations to maintain context during data exploration.
2341241564,8850,Make `st.help` render restructured text when passes Streamlit objects,open,sfc-gh-dmatthews,2024-06-07T22:25:22Z,2025-03-26T18:35:46Z,,"type:enhancement, feature:st.help",1,2,https://github.com/streamlit/streamlit/issues/8850,"`st.help` does not render reStructuredText (RST) docstrings correctly (e.g., double backticks). Since Streamlit uses RST internally, `st.help` should properly parse and display it."
2336874063,8838,st.code modifies text when copied.,open,hucker,2024-06-05T21:34:40Z,2025-03-26T17:57:30Z,,"type:bug, status:confirmed, priority:P3, feature:st.code",4,2,https://github.com/streamlit/streamlit/issues/8838,`st.code` trims trailing whitespace from the displayed text when copying to the clipboard. This breaks use cases where precise string content (including whitespace) is required.
